color,team_name,team_region,core_shots,core_goals,core_saves,core_assists,core_score,core_shooting_percentage,winner
blue,YOU'RE THROWING,Middle East & North Africa,3,0,6,0,836,0.0,False
orange,COLA,Middle East & North Africa,13,1,3,1,844,7.6923076923076925,True
blue,RAPZERS ESPORTS,Middle East & North Africa,9,4,3,3,1231,44.44444444444444,True
orange,TEAM MISSING,Middle East & North Africa,4,1,1,0,645,25.0,False
blue,RAPZERS ESPORTS,Middle East & North Africa,7,2,5,2,1073,28.57142857142857,True
orange,TEAM MISSING,Middle East & North Africa,9,1,3,0,696,11.11111111111111,False
blue,RAPZERS ESPORTS,Middle East & North Africa,6,0,7,0,894,0.0,False
orange,TEAM MISSING,Middle East & North Africa,9,2,3,1,899,22.22222222222222,True
blue,RAPZERS ESPORTS,Middle East & North Africa,12,4,3,3,1190,33.33333333333333,True
orange,TEAM MISSING,Middle East & North Africa,7,3,3,3,1177,42.85714285714285,False
blue,KNIGHTS GAMING,Middle East & North Africa,15,3,2,2,1140,20.0,True
orange,EVIL CORP,Middle East & North Africa,5,2,7,2,1230,40.0,False
blue,KNIGHTS GAMING,Middle East & North Africa,13,2,8,1,1339,15.384615384615383,True
orange,EVIL CORP,Middle East & North Africa,12,1,9,1,1392,8.333333333333332,False
blue,KNIGHTS GAMING,Middle East & North Africa,9,6,6,3,1672,66.66666666666666,True
orange,EVIL CORP,Middle East & North Africa,14,5,3,4,1442,35.714285714285715,False
blue,YOU'RE THROWING,Middle East & North Africa,7,3,3,3,1115,42.85714285714285,True
orange,PEAKY BLINDERS,Middle East & North Africa,5,2,5,1,998,40.0,False
blue,YOU'RE THROWING,Middle East & North Africa,7,1,2,0,639,14.285714285714285,False
orange,PEAKY BLINDERS,Middle East & North Africa,5,2,4,2,995,40.0,True
blue,YOU'RE THROWING,Middle East & North Africa,16,2,2,1,956,12.5,True
orange,PEAKY BLINDERS,Middle East & North Africa,6,1,11,0,1352,16.666666666666664,False
blue,YOU'RE THROWING,Middle East & North Africa,6,2,6,2,1152,33.33333333333333,True
orange,PEAKY BLINDERS,Middle East & North Africa,8,1,4,1,927,12.5,False
blue,ONYX RAVENS,Middle East & North Africa,8,0,8,0,1065,0.0,False
orange,25ESPORTS,Middle East & North Africa,13,1,6,1,1283,7.6923076923076925,True
blue,ONYX RAVENS,Middle East & North Africa,12,6,6,5,1782,50.0,True
orange,25ESPORTS,Middle East & North Africa,6,0,1,0,488,0.0,False
blue,ONYX RAVENS,Middle East & North Africa,12,2,4,2,1036,16.666666666666664,True
orange,25ESPORTS,Middle East & North Africa,5,1,8,1,1114,20.0,False
blue,ONYX RAVENS,Middle East & North Africa,10,3,5,2,1092,30.0,True
orange,25ESPORTS,Middle East & North Africa,8,2,6,2,1171,25.0,False
blue,KNIGHTS GAMING,Middle East & North Africa,12,3,9,1,1578,25.0,True
orange,RAPZERS ESPORTS,Middle East & North Africa,13,1,7,1,1078,7.6923076923076925,False
blue,KNIGHTS GAMING,Middle East & North Africa,5,1,5,1,831,20.0,False
orange,RAPZERS ESPORTS,Middle East & North Africa,11,2,1,2,872,18.181818181818183,True
blue,KNIGHTS GAMING,Middle East & North Africa,8,3,6,1,1217,37.5,True
orange,RAPZERS ESPORTS,Middle East & North Africa,7,2,5,0,1000,28.57142857142857,False
blue,KNIGHTS GAMING,Middle East & North Africa,7,0,3,0,668,0.0,False
orange,RAPZERS ESPORTS,Middle East & North Africa,7,2,6,2,1263,28.57142857142857,True
blue,KNIGHTS GAMING,Middle East & North Africa,10,4,5,4,1659,40.0,False
orange,RAPZERS ESPORTS,Middle East & North Africa,13,5,5,4,1646,38.46153846153847,True
blue,TEAM MISSING,Middle East & North Africa,13,3,2,3,1140,23.07692307692308,True
orange,TRIPLE M,Middle East & North Africa,4,1,8,1,1044,25.0,False
blue,TEAM MISSING,Middle East & North Africa,12,7,5,3,1694,58.333333333333336,True
orange,TRIPLE M,Middle East & North Africa,8,3,3,2,1016,37.5,False
blue,TEAM MISSING,Middle East & North Africa,11,2,4,2,1082,18.181818181818183,True
orange,TRIPLE M,Middle East & North Africa,5,0,6,0,759,0.0,False
blue,25ESPORTS,Middle East & North Africa,9,3,1,3,1006,33.33333333333333,True
orange,TEAM MISSING,Middle East & North Africa,4,0,5,0,807,0.0,False
blue,25ESPORTS,Middle East & North Africa,6,4,5,1,1345,66.66666666666666,True
orange,TEAM MISSING,Middle East & North Africa,8,2,2,1,942,25.0,False
blue,25ESPORTS,Middle East & North Africa,11,3,4,1,1157,27.27272727272727,True
orange,TEAM MISSING,Middle East & North Africa,5,1,7,1,1105,20.0,False
blue,GHOST GAMING,North America,8,2,4,2,1102,25.0,True
orange,LIL STEP BROS,North America,7,1,6,0,1049,14.285714285714285,False
blue,GHOST GAMING,North America,8,2,8,1,1260,25.0,False
orange,LIL STEP BROS,North America,12,3,5,3,1356,25.0,True
blue,GHOST GAMING,North America,5,2,6,2,1219,40.0,True
orange,LIL STEP BROS,North America,8,1,2,1,674,12.5,False
blue,GHOST GAMING,North America,12,2,9,1,1843,16.666666666666664,True
orange,LIL STEP BROS,North America,14,1,6,1,1544,7.142857142857142,False
blue,ROGUE,North America,8,2,5,1,1045,25.0,True
orange,SCUZZ ESPORTS,North America,7,1,3,1,739,14.285714285714285,False
blue,ROGUE,North America,11,5,5,5,1725,45.45454545454545,True
orange,SCUZZ ESPORTS,North America,8,0,6,0,787,0.0,False
blue,ROGUE,North America,7,3,4,2,1220,42.85714285714285,True
orange,SCUZZ ESPORTS,North America,7,2,4,2,1020,28.57142857142857,False
blue,SUSQUEHANNA SONIQS,North America,6,1,6,1,1006,16.666666666666664,False
orange,NEFARIOUS,North America,10,3,5,2,1284,30.0,True
blue,SUSQUEHANNA SONIQS,North America,10,5,6,4,1624,50.0,True
orange,NEFARIOUS,North America,7,1,3,1,787,14.285714285714285,False
blue,SUSQUEHANNA SONIQS,North America,12,3,1,3,1070,25.0,True
orange,NEFARIOUS,North America,2,0,3,0,672,0.0,False
blue,SUSQUEHANNA SONIQS,North America,10,1,2,1,762,10.0,False
orange,NEFARIOUS,North America,5,2,7,2,1312,40.0,True
blue,SUSQUEHANNA SONIQS,North America,4,2,3,2,914,50.0,True
orange,NEFARIOUS,North America,6,1,3,1,726,16.666666666666664,False
blue,TORRENT,North America,8,2,2,2,925,25.0,True
orange,LIMITLESS,North America,3,1,3,1,819,33.33333333333333,False
blue,TORRENT,North America,8,3,7,1,1250,37.5,True
orange,LIMITLESS,North America,11,2,4,2,1017,18.181818181818183,False
blue,TORRENT,North America,11,3,4,2,1109,27.27272727272727,True
orange,LIMITLESS,North America,6,2,5,2,1070,33.33333333333333,False
blue,AXLE-R8,North America,8,2,11,2,1599,25.0,False
orange,RANDOMS,North America,14,3,5,3,1301,21.428571428571427,True
blue,AXLE-R8,North America,7,1,3,1,745,14.285714285714285,False
orange,RANDOMS,North America,8,4,4,3,1223,50.0,True
blue,AXLE-R8,North America,8,1,12,1,1514,12.5,False
orange,RANDOMS,North America,16,2,7,0,1430,12.5,True
blue,AKREW,North America,9,3,3,2,1164,33.33333333333333,True
orange,SHOPIFY REBELLION,North America,4,0,5,0,742,0.0,False
blue,AKREW,North America,7,2,4,1,1402,28.57142857142857,True
orange,SHOPIFY REBELLION,North America,7,1,5,1,1380,14.285714285714285,False
blue,AKREW,North America,9,2,4,1,1171,22.22222222222222,True
orange,SHOPIFY REBELLION,North America,6,1,6,0,958,16.666666666666664,False
blue,ALLMID,North America,7,1,8,0,1130,14.285714285714285,False
orange,STROMBOLI,North America,13,2,6,1,1228,15.384615384615383,True
blue,ALLMID,North America,12,3,5,2,1321,25.0,False
orange,STROMBOLI,North America,10,5,6,4,1694,50.0,True
blue,ALLMID,North America,9,0,2,0,560,0.0,False
orange,STROMBOLI,North America,5,3,7,3,1335,60.0,True
blue,XSET,North America,8,2,7,2,1428,25.0,False
orange,PITTSBURGH KNIGHTS,North America,11,3,4,1,1260,27.27272727272727,True
blue,XSET,North America,12,0,6,0,886,0.0,False
orange,PITTSBURGH KNIGHTS,North America,13,6,10,2,2033,46.15384615384615,True
blue,XSET,North America,8,3,4,2,1105,37.5,True
orange,PITTSBURGH KNIGHTS,North America,6,1,3,0,674,16.666666666666664,False
blue,XSET,North America,12,0,6,0,939,0.0,False
orange,PITTSBURGH KNIGHTS,North America,7,1,8,0,1058,14.285714285714285,True
blue,ROGUE,North America,11,4,7,3,1535,36.36363636363637,False
orange,SUSQUEHANNA SONIQS,North America,16,5,7,1,1561,31.25,True
blue,ROGUE,North America,9,2,5,2,1148,22.22222222222222,True
orange,SUSQUEHANNA SONIQS,North America,6,1,5,1,922,16.666666666666664,False
blue,ROGUE,North America,12,3,4,3,1155,25.0,True
orange,SUSQUEHANNA SONIQS,North America,9,2,6,2,1224,22.22222222222222,False
blue,ROGUE,North America,10,3,4,2,1272,30.0,True
orange,SUSQUEHANNA SONIQS,North America,5,1,3,1,803,20.0,False
blue,TORRENT,North America,7,0,3,0,657,0.0,False
orange,PITTSBURGH KNIGHTS,North America,6,1,5,1,933,16.666666666666664,True
blue,TORRENT,North America,6,1,5,1,973,16.666666666666664,False
orange,PITTSBURGH KNIGHTS,North America,12,4,3,4,1442,33.33333333333333,True
blue,TORRENT,North America,7,3,6,2,1240,42.85714285714285,True
orange,PITTSBURGH KNIGHTS,North America,8,2,6,2,1272,25.0,False
blue,TORRENT,North America,10,2,6,2,1267,20.0,False
orange,PITTSBURGH KNIGHTS,North America,14,3,4,3,1321,21.428571428571427,True
blue,AKREW,North America,7,2,4,2,1042,28.57142857142857,True
orange,GHOST GAMING,North America,6,1,4,1,832,16.666666666666664,False
blue,AKREW,North America,11,1,4,1,818,9.090909090909092,False
orange,GHOST GAMING,North America,6,2,6,1,1038,33.33333333333333,True
blue,AKREW,North America,6,2,2,2,977,33.33333333333333,True
orange,GHOST GAMING,North America,4,1,3,1,860,25.0,False
blue,AKREW,North America,2,1,9,1,1049,50.0,True
orange,GHOST GAMING,North America,10,0,1,0,624,0.0,False
blue,STROMBOLI,North America,4,1,4,1,945,25.0,True
orange,RANDOMS,North America,4,0,3,0,584,0.0,False
blue,STROMBOLI,North America,10,1,1,1,684,10.0,False
orange,RANDOMS,North America,6,5,8,1,1633,83.33333333333334,True
blue,STROMBOLI,North America,5,1,6,1,960,20.0,True
orange,RANDOMS,North America,6,0,3,0,642,0.0,False
blue,STROMBOLI,North America,7,1,4,0,771,14.285714285714285,False
orange,RANDOMS,North America,7,3,5,2,1144,42.85714285714285,True
blue,STROMBOLI,North America,9,0,3,0,684,0.0,False
orange,RANDOMS,North America,5,1,7,0,991,20.0,True
blue,NEFARIOUS,North America,6,1,4,0,787,16.666666666666664,True
orange,SCUZZ ESPORTS,North America,6,0,3,0,704,0.0,False
blue,NEFARIOUS,North America,7,3,4,1,1291,42.85714285714285,True
orange,SCUZZ ESPORTS,North America,5,1,4,1,870,20.0,False
blue,NEFARIOUS,North America,6,2,7,0,1105,33.33333333333333,True
orange,SCUZZ ESPORTS,North America,10,1,2,1,710,10.0,False
blue,XSET,North America,10,3,6,3,1277,30.0,True
orange,LIMITLESS,North America,8,2,6,2,1086,25.0,False
blue,XSET,North America,7,2,8,1,1172,28.57142857142857,True
orange,LIMITLESS,North America,8,0,4,0,555,0.0,False
blue,XSET,North America,6,2,3,2,1029,33.33333333333333,True
orange,LIMITLESS,North America,4,1,3,1,835,25.0,False
blue,LIL STEP BROS,North America,9,0,5,0,668,0.0,False
orange,SHOPIFY REBELLION,North America,7,1,8,1,1091,14.285714285714285,True
blue,LIL STEP BROS,North America,8,1,5,1,1067,12.5,False
orange,SHOPIFY REBELLION,North America,9,2,5,2,1195,22.22222222222222,True
blue,LIL STEP BROS,North America,9,1,6,1,1003,11.11111111111111,False
orange,SHOPIFY REBELLION,North America,10,2,6,1,1070,20.0,True
blue,AXLE-R8,North America,8,2,2,2,1018,25.0,False
orange,ALLMID,North America,7,3,4,2,1254,42.85714285714285,True
blue,AXLE-R8,North America,7,3,7,2,1303,42.85714285714285,True
orange,ALLMID,North America,8,1,3,0,655,12.5,False
blue,AXLE-R8,North America,13,5,8,5,1744,38.46153846153847,True
orange,ALLMID,North America,11,2,5,2,1169,18.181818181818183,False
blue,AXLE-R8,North America,9,5,5,2,1444,55.55555555555556,True
orange,ALLMID,North America,6,0,4,0,766,0.0,False
blue,ROGUE,North America,2,0,5,0,753,0.0,False
orange,RANDOMS,North America,8,3,2,1,1026,37.5,True
blue,ROGUE,North America,9,1,8,0,1050,11.11111111111111,False
orange,RANDOMS,North America,12,3,6,3,1435,25.0,True
blue,ROGUE,North America,6,2,4,0,916,33.33333333333333,False
orange,RANDOMS,North America,9,5,4,5,1628,55.55555555555556,True
blue,AKREW,North America,13,3,3,2,1109,23.07692307692308,True
orange,PITTSBURGH KNIGHTS,North America,5,1,8,1,1058,20.0,False
blue,AKREW,North America,6,4,10,3,1622,66.66666666666666,True
orange,PITTSBURGH KNIGHTS,North America,12,1,3,1,890,8.333333333333332,False
blue,AKREW,North America,10,1,3,1,777,10.0,False
orange,PITTSBURGH KNIGHTS,North America,5,3,7,3,1234,60.0,True
blue,AKREW,North America,12,2,11,2,2364,16.666666666666664,True
orange,PITTSBURGH KNIGHTS,North America,13,1,6,1,1682,7.6923076923076925,False
blue,STROMBOLI,North America,15,2,1,2,908,13.333333333333334,True
orange,AXLE-R8,North America,2,1,9,1,1288,50.0,False
blue,STROMBOLI,North America,12,3,2,3,1064,25.0,False
orange,AXLE-R8,North America,8,6,4,4,1668,75.0,True
blue,STROMBOLI,North America,8,2,5,0,1220,25.0,False
orange,AXLE-R8,North America,8,3,6,3,1622,37.5,True
blue,STROMBOLI,North America,8,4,7,3,1473,50.0,True
orange,AXLE-R8,North America,12,2,5,2,1079,16.666666666666664,False
blue,STROMBOLI,North America,7,1,4,1,906,14.285714285714285,True
orange,AXLE-R8,North America,6,0,4,0,813,0.0,False
blue,TORRENT,North America,7,0,10,0,1258,0.0,False
orange,SHOPIFY REBELLION,North America,13,1,6,1,1228,7.6923076923076925,True
blue,TORRENT,North America,10,1,4,1,760,10.0,False
orange,SHOPIFY REBELLION,North America,9,2,9,2,1396,22.22222222222222,True
blue,TORRENT,North America,9,1,4,1,888,11.11111111111111,False
orange,SHOPIFY REBELLION,North America,11,4,5,3,1432,36.36363636363637,True
blue,GHOST GAMING,North America,13,5,4,4,1453,38.46153846153847,True
orange,NEFARIOUS,North America,7,2,7,1,1079,28.57142857142857,False
blue,GHOST GAMING,North America,7,2,7,2,1330,28.57142857142857,True
orange,NEFARIOUS,North America,9,1,3,1,882,11.11111111111111,False
blue,GHOST GAMING,North America,6,2,4,1,975,33.33333333333333,False
orange,NEFARIOUS,North America,8,3,3,3,1233,37.5,True
blue,GHOST GAMING,North America,9,3,5,2,1291,33.33333333333333,True
orange,NEFARIOUS,North America,5,0,4,0,663,0.0,False
blue,SUSQUEHANNA SONIQS,North America,11,2,4,2,1147,18.181818181818183,True
orange,XSET,North America,6,1,6,1,970,16.666666666666664,False
blue,SUSQUEHANNA SONIQS,North America,7,3,8,3,1453,42.85714285714285,True
orange,XSET,North America,10,0,3,0,642,0.0,False
blue,SUSQUEHANNA SONIQS,North America,11,3,5,1,1158,27.27272727272727,True
orange,XSET,North America,7,1,7,1,1089,14.285714285714285,False
blue,ALLMID,North America,14,5,4,5,1572,35.714285714285715,True
orange,SCUZZ ESPORTS,North America,9,1,8,1,1211,11.11111111111111,False
blue,ALLMID,North America,8,2,3,2,1037,25.0,False
orange,SCUZZ ESPORTS,North America,6,3,3,2,1258,50.0,True
blue,ALLMID,North America,10,3,1,2,942,30.0,True
orange,SCUZZ ESPORTS,North America,3,1,5,1,877,33.33333333333333,False
blue,ALLMID,North America,11,5,0,3,1212,45.45454545454545,True
orange,SCUZZ ESPORTS,North America,3,3,5,2,1126,100.0,False
blue,LIL STEP BROS,North America,10,2,3,2,1030,20.0,True
orange,LIMITLESS,North America,5,1,6,1,998,20.0,False
blue,LIL STEP BROS,North America,7,2,3,2,934,28.57142857142857,False
orange,LIMITLESS,North America,8,4,5,2,1350,50.0,True
blue,LIL STEP BROS,North America,7,4,8,4,1603,57.14285714285714,True
orange,LIMITLESS,North America,9,0,2,0,614,0.0,False
blue,LIL STEP BROS,North America,3,0,8,0,910,0.0,False
orange,LIMITLESS,North America,14,5,3,3,1312,35.714285714285715,True
blue,LIL STEP BROS,North America,6,5,9,5,1986,83.33333333333334,True
orange,LIMITLESS,North America,10,1,0,1,638,10.0,False
blue,ROGUE,North America,6,3,3,2,1018,50.0,False
orange,GHOST GAMING,North America,7,4,3,4,1299,57.14285714285714,True
blue,ROGUE,North America,16,7,3,7,1941,43.75,True
orange,GHOST GAMING,North America,4,1,6,1,839,25.0,False
blue,ROGUE,North America,4,0,1,0,420,0.0,False
orange,GHOST GAMING,North America,4,2,3,2,907,50.0,True
blue,ROGUE,North America,8,2,2,1,854,25.0,False
orange,GHOST GAMING,North America,6,3,3,1,1004,50.0,True
blue,PITTSBURGH KNIGHTS,North America,13,3,3,3,1094,23.07692307692308,True
orange,SUSQUEHANNA SONIQS,North America,3,0,7,0,828,0.0,False
blue,PITTSBURGH KNIGHTS,North America,14,2,3,1,1047,14.285714285714285,True
orange,SUSQUEHANNA SONIQS,North America,4,1,9,0,1208,25.0,False
blue,PITTSBURGH KNIGHTS,North America,9,2,8,2,1374,22.22222222222222,True
orange,SUSQUEHANNA SONIQS,North America,10,1,4,1,860,10.0,False
blue,STROMBOLI,North America,6,1,6,0,975,16.666666666666664,True
orange,SHOPIFY REBELLION,North America,6,0,5,0,723,0.0,False
blue,STROMBOLI,North America,6,1,3,1,755,16.666666666666664,False
orange,SHOPIFY REBELLION,North America,8,4,5,2,1290,50.0,True
blue,STROMBOLI,North America,6,4,4,4,1356,66.66666666666666,True
orange,SHOPIFY REBELLION,North America,7,1,2,1,782,14.285714285714285,False
blue,STROMBOLI,North America,14,2,7,2,1476,14.285714285714285,True
orange,SHOPIFY REBELLION,North America,8,1,11,1,1471,12.5,False
blue,NEFARIOUS,North America,13,3,7,2,1492,23.07692307692308,True
orange,LIL STEP BROS,North America,13,2,8,1,1352,15.384615384615383,False
blue,NEFARIOUS,North America,6,0,3,0,604,0.0,False
orange,LIL STEP BROS,North America,5,1,5,1,859,20.0,True
blue,NEFARIOUS,North America,9,3,2,3,1160,33.33333333333333,True
orange,LIL STEP BROS,North America,4,2,3,2,911,50.0,False
blue,NEFARIOUS,North America,8,1,5,1,926,12.5,True
orange,LIL STEP BROS,North America,5,0,6,0,878,0.0,False
blue,TORRENT,North America,4,0,3,0,685,0.0,False
orange,ALLMID,North America,6,1,2,1,709,16.666666666666664,True
blue,TORRENT,North America,9,3,2,2,1024,33.33333333333333,True
orange,ALLMID,North America,6,2,5,2,1135,33.33333333333333,False
blue,TORRENT,North America,5,1,8,1,1127,20.0,False
orange,ALLMID,North America,10,2,4,1,1270,20.0,True
blue,TORRENT,North America,4,3,3,3,1162,75.0,True
orange,ALLMID,North America,7,2,1,2,812,28.57142857142857,False
blue,TORRENT,North America,9,3,11,2,1740,33.33333333333333,True
orange,ALLMID,North America,12,1,6,1,988,8.333333333333332,False
blue,AXLE-R8,North America,6,1,3,1,912,16.666666666666664,True
orange,XSET,North America,5,0,2,0,458,0.0,False
blue,AXLE-R8,North America,11,4,6,3,1457,36.36363636363637,True
orange,XSET,North America,13,3,5,3,1414,23.07692307692308,False
blue,AXLE-R8,North America,6,1,1,1,633,16.666666666666664,False
orange,XSET,North America,7,5,4,4,1451,71.42857142857143,True
blue,AXLE-R8,North America,8,0,5,0,781,0.0,False
orange,XSET,North America,11,3,5,1,1177,27.27272727272727,True
blue,AXLE-R8,North America,7,2,10,2,1536,28.57142857142857,False
orange,XSET,North America,15,4,4,3,1376,26.666666666666668,True
blue,SHOPIFY REBELLION,North America,5,2,2,1,820,40.0,True
orange,XSET,North America,3,1,3,1,819,33.33333333333333,False
blue,SHOPIFY REBELLION,North America,5,2,6,2,1263,40.0,True
orange,XSET,North America,8,0,3,0,624,0.0,False
blue,SHOPIFY REBELLION,North America,2,0,8,0,1035,0.0,False
orange,XSET,North America,11,3,1,2,996,27.27272727272727,True
blue,SHOPIFY REBELLION,North America,3,0,6,0,818,0.0,False
orange,XSET,North America,10,2,3,1,957,20.0,True
blue,SHOPIFY REBELLION,North America,11,2,5,2,1607,18.181818181818183,True
orange,XSET,North America,10,1,5,1,1380,10.0,False
blue,ROGUE,North America,11,3,3,2,1072,27.27272727272727,True
orange,NEFARIOUS,North America,6,1,5,1,837,16.666666666666664,False
blue,ROGUE,North America,9,2,2,2,1055,22.22222222222222,False
orange,NEFARIOUS,North America,7,3,6,3,1495,42.85714285714285,True
blue,ROGUE,North America,4,1,5,1,795,25.0,False
orange,NEFARIOUS,North America,11,4,2,3,1148,36.36363636363637,True
blue,ROGUE,North America,6,2,8,1,1360,33.33333333333333,True
orange,NEFARIOUS,North America,10,1,1,1,824,10.0,False
blue,ROGUE,North America,8,4,5,3,1379,50.0,True
orange,NEFARIOUS,North America,8,3,4,2,1060,37.5,False
blue,SUSQUEHANNA SONIQS,North America,10,4,7,1,1290,40.0,True
orange,TORRENT,North America,12,3,1,2,984,25.0,False
blue,SUSQUEHANNA SONIQS,North America,20,2,17,2,2526,10.0,True
orange,TORRENT,North America,21,1,14,1,2060,4.761904761904762,False
blue,SUSQUEHANNA SONIQS,North America,10,3,8,3,1719,30.0,True
orange,TORRENT,North America,13,2,5,2,1257,15.384615384615383,False
blue,ROGUE,North America,9,1,3,1,745,11.11111111111111,False
orange,OXYGEN ESPORTS,North America,5,2,3,1,860,40.0,True
blue,ROGUE,North America,13,3,5,3,1394,23.07692307692308,False
orange,OXYGEN ESPORTS,North America,10,4,8,2,1774,40.0,True
blue,ROGUE,North America,4,0,8,0,947,0.0,False
orange,OXYGEN ESPORTS,North America,11,1,4,1,864,9.090909090909092,True
blue,ROGUE,North America,11,2,5,2,1065,18.181818181818183,False
orange,OXYGEN ESPORTS,North America,10,4,8,1,1401,40.0,True
blue,PIONEERS,Oceania,10,2,5,2,1175,20.0,True
orange,MYTHIKILL BEASTS,Oceania,7,1,5,0,791,14.285714285714285,False
blue,PIONEERS,Oceania,6,3,4,3,1142,50.0,True
orange,MYTHIKILL BEASTS,Oceania,6,2,1,2,795,33.33333333333333,False
blue,PIONEERS,Oceania,12,6,3,6,1633,50.0,True
orange,MYTHIKILL BEASTS,Oceania,3,0,4,0,604,0.0,False
blue,DIRE WOLVES,Oceania,9,6,5,6,1799,66.66666666666666,True
orange,TEAM BLISS,Oceania,7,0,3,0,572,0.0,False
blue,DIRE WOLVES,Oceania,13,1,7,1,1189,7.6923076923076925,False
orange,TEAM BLISS,Oceania,9,2,7,2,1295,22.22222222222222,True
blue,DIRE WOLVES,Oceania,8,2,5,2,1000,25.0,True
orange,TEAM BLISS,Oceania,7,1,5,1,879,14.285714285714285,False
blue,DIRE WOLVES,Oceania,6,1,3,1,899,16.666666666666664,False
orange,TEAM BLISS,Oceania,8,3,3,2,1146,37.5,True
blue,DIRE WOLVES,Oceania,8,1,4,1,1035,12.5,True
orange,TEAM BLISS,Oceania,7,0,5,0,844,0.0,False
blue,KAKA'S MINIONS,Oceania,12,4,4,3,1272,33.33333333333333,True
orange,RANCID RATS REBORN,Oceania,5,0,6,0,810,0.0,False
blue,KAKA'S MINIONS,Oceania,8,4,3,2,1243,50.0,True
orange,RANCID RATS REBORN,Oceania,8,2,4,1,973,25.0,False
blue,KAKA'S MINIONS,Oceania,12,2,3,2,1018,16.666666666666664,False
orange,RANCID RATS REBORN,Oceania,7,3,7,2,1343,42.85714285714285,True
blue,KAKA'S MINIONS,Oceania,7,3,3,3,1089,42.85714285714285,True
orange,RANCID RATS REBORN,Oceania,6,2,2,2,789,33.33333333333333,False
blue,THREE ONE TWO'S,Oceania,7,1,1,1,715,14.285714285714285,True
orange,DUMB LUCK ESPORTS,Oceania,3,0,4,0,592,0.0,False
blue,THREE ONE TWO'S,Oceania,7,2,1,2,876,28.57142857142857,True
orange,DUMB LUCK ESPORTS,Oceania,2,1,5,0,843,50.0,False
blue,THREE ONE TWO'S,Oceania,9,3,1,2,994,33.33333333333333,True
orange,DUMB LUCK ESPORTS,Oceania,7,2,6,2,1143,28.57142857142857,False
blue,RENEGADES,Oceania,10,3,5,2,1332,30.0,True
orange,DISAPPOINTMENT,Oceania,7,2,6,2,1209,28.57142857142857,False
blue,RENEGADES,Oceania,17,5,2,4,1469,29.411764705882355,True
orange,DISAPPOINTMENT,Oceania,3,1,9,1,1164,33.33333333333333,False
blue,RENEGADES,Oceania,6,1,4,0,835,16.666666666666664,True
orange,DISAPPOINTMENT,Oceania,4,0,3,0,584,0.0,False
blue,THE LUNATICS,Oceania,7,2,5,1,1147,28.57142857142857,True
orange,SENEGY GAMING,Oceania,9,1,2,1,767,11.11111111111111,False
blue,THE LUNATICS,Oceania,9,2,5,2,1161,22.22222222222222,False
orange,SENEGY GAMING,Oceania,14,3,3,3,1340,21.428571428571427,True
blue,THE LUNATICS,Oceania,5,1,2,0,672,20.0,False
orange,SENEGY GAMING,Oceania,9,3,2,2,1131,33.33333333333333,True
blue,THE LUNATICS,Oceania,5,3,3,1,1037,60.0,True
orange,SENEGY GAMING,Oceania,6,1,1,1,576,16.666666666666664,False
blue,THE LUNATICS,Oceania,10,3,5,3,1266,30.0,True
orange,SENEGY GAMING,Oceania,6,0,4,0,743,0.0,False
blue,PWR,Oceania,10,2,4,2,1354,20.0,True
orange,GROUND ZERO GAMING,Oceania,5,1,8,1,1034,20.0,False
blue,PWR,Oceania,9,3,2,2,1061,33.33333333333333,True
orange,GROUND ZERO GAMING,Oceania,4,2,4,2,1062,50.0,False
blue,PWR,Oceania,8,3,1,3,1030,37.5,True
orange,GROUND ZERO GAMING,Oceania,2,0,5,0,737,0.0,False
blue,PHYSICISTS,Oceania,11,3,3,2,1122,27.27272727272727,True
orange,THE KIBBLES,Oceania,4,1,7,1,1016,25.0,False
blue,PHYSICISTS,Oceania,5,1,3,1,784,20.0,False
orange,THE KIBBLES,Oceania,8,5,3,5,1441,62.5,True
blue,PHYSICISTS,Oceania,5,1,4,1,848,20.0,True
orange,THE KIBBLES,Oceania,5,0,3,0,679,0.0,False
blue,PHYSICISTS,Oceania,6,2,4,2,1056,33.33333333333333,False
orange,THE KIBBLES,Oceania,8,4,4,4,1364,50.0,True
blue,PHYSICISTS,Oceania,9,3,3,3,1083,33.33333333333333,True
orange,THE KIBBLES,Oceania,5,2,4,1,861,40.0,False
blue,PIONEERS,Oceania,12,2,5,1,1242,16.666666666666664,True
orange,DIRE WOLVES,Oceania,7,1,10,1,1304,14.285714285714285,False
blue,PIONEERS,Oceania,8,2,6,2,1263,25.0,True
orange,DIRE WOLVES,Oceania,11,1,3,1,815,9.090909090909092,False
blue,PIONEERS,Oceania,7,1,6,1,920,14.285714285714285,False
orange,DIRE WOLVES,Oceania,10,2,5,1,1018,20.0,True
blue,PIONEERS,Oceania,11,0,3,0,606,0.0,False
orange,DIRE WOLVES,Oceania,4,1,10,1,1191,25.0,True
blue,PIONEERS,Oceania,8,4,5,1,1234,50.0,True
orange,DIRE WOLVES,Oceania,8,1,4,1,798,12.5,False
blue,KAKA'S MINIONS,Oceania,4,1,4,1,787,25.0,False
orange,THREE ONE TWO'S,Oceania,9,2,3,1,846,22.22222222222222,True
blue,KAKA'S MINIONS,Oceania,10,3,8,2,1413,30.0,True
orange,THREE ONE TWO'S,Oceania,9,0,5,0,782,0.0,False
blue,KAKA'S MINIONS,Oceania,9,1,2,1,732,11.11111111111111,False
orange,THREE ONE TWO'S,Oceania,6,4,8,4,1691,66.66666666666666,True
